stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,corner_placement,stop_position,on_street,at_street,heading
5823,5823,10001 Metric/Rutland,010001 METRIC & RUTLAND,30.380334,-97.716008,,https://www.capmetro.org/stopdetail/index.php?stop=5823,,,,0,Southeast,Nearside,METRIC,RUTLAND,27
5824,5824,2208 Lake Austin/Upson,002208 LAKE AUSTIN & UPSON,30.277571,-97.771314,,https://www.capmetro.org/stopdetail/index.php?stop=5824,,,,0,Northeast,Nearside,LAKE AUSTIN,UPSON,289
5825,5825,2530 Lake Austin/Hearn,002530 LAKE AUSTIN & HEARN,30.279419,-97.774048,,https://www.capmetro.org/stopdetail/index.php?stop=5825,,,,0,Northwest,Mid-Block,LAKE AUSTIN,HEARN,325
5826,5826,4701 Stassney/Pleasant Valley,004701 STASSNEY & PLEASANT VALLEY,30.193890,-97.743863,,https://www.capmetro.org/stopdetail/index.php?stop=5826,,,,0,Southeast,Farside,STASSNEY,PLEASANT VALLEY,86
5828,5828,4604 Stassney/Pleasant Valley,004605 STASSNEY & PLEASANT VALLEY,30.194088,-97.744476,,https://www.capmetro.org/stopdetail/index.php?stop=5828,,,,0,Northwest,Farside,STASSNEY,PLEASANT VALLEY,266
5829,5829,5301 Stassney/Nuckols,005301 STASSNEY & NUCKOLS,30.192738,-97.738231,,https://www.capmetro.org/stopdetail/index.php?stop=5829,,,,0,Southeast,Farside,STASSNEY,NUCKOLS,119
5831,5831,5200 Stassney/Nuckols,005200 STASSNEY & NUCKOLS,30.193201,-97.738673,,https://www.capmetro.org/stopdetail/index.php?stop=5831,,,,0,Northeast,Nearside,STASSNEY,NUCKOLS,298
5832,5832,5901 Stassney/Teri,005901 STASSNEY & TERI,30.191093,-97.731222,,https://www.capmetro.org/stopdetail/index.php?stop=5832,,,,0,Southwest,Nearside,STASSNEY,TERI,57
5833,5833,Montopolis/Burleson,000000 MONTOPOLIS & BURLESON,30.205063,-97.716751,,https://www.capmetro.org/stopdetail/index.php?stop=5833,,,,0,Southeast,Nearside,MONTOPOLIS,BURLESON,30
5834,5834,Montopolis/Burleson02,000000 MONTOPOLIS & BURLESON,30.206201,-97.716307,,https://www.capmetro.org/stopdetail/index.php?stop=5834,,,,0,Northwest,Nearside,MONTOPOLIS,BURLESON,208
5835,5835,3120 Montopolis/Ben White,003120 MONTOPOLIS & BEN WHITE,30.210443,-97.713310,,https://www.capmetro.org/stopdetail/index.php?stop=5835,,,,0,Southeast,Nearside,MONTOPOLIS,BEN WHITE,28
5836,5836,3121 Montopolis/Ben White,003120 MONTOPOLIS & BEN WHITE,30.210671,-97.713467,,https://www.capmetro.org/stopdetail/index.php?stop=5836,,,,0,Southwest,Farside,MONTOPOLIS,BEN WHITE,207
5837,5837,8800 West Gate/Davis,008800 WEST GATE & DAVIS,30.191273,-97.833432,,https://www.capmetro.org/stopdetail/index.php?stop=5837,,,,0,Northwest,Nearside,WEST GATE,DAVIS,212
5838,5838,West Gate/Davis,000000 WEST GATE & DAVIS,30.190773,-97.833402,,https://www.capmetro.org/stopdetail/index.php?stop=5838,,,,0,Southeast,Nearside,WEST GATE,DAVIS,32
5839,5839,West Gate/Cohoba,000000 WEST GATE & COHOBA,30.187372,-97.836128,,https://www.capmetro.org/stopdetail/index.php?stop=5839,,,,0,Northwest,Nearside,WEST GATE,COHOBA,212
5840,5840,West Gate/Cohoba,000000 WEST GATE & COHOBA,30.187388,-97.835845,,https://www.capmetro.org/stopdetail/index.php?stop=5840,,,,0,Northeast,Farside,WEST GATE,COHOBA,29
5841,5841,2811 Aftonshire/Nightjar,002811 AFTONSHIRE & NIGHTJAR,30.180042,-97.836993,,https://www.capmetro.org/stopdetail/index.php?stop=5841,,,,0,Southwest,Mid-Block,AFTONSHIRE,NIGHTJAR,135
5842,5842,2908 Slaughter/Lindshire,002908 SLAUGHTER & LINDSHIRE,30.178173,-97.838419,,https://www.capmetro.org/stopdetail/index.php?stop=5842,,,,0,Northwest,Mid-Block,SLAUGHTER,LINDSHIRE,299
5843,5843,West Gate/Aftonshire,000000 WEST GATE & AFTONSHIRE,30.180030,-97.840445,,https://www.capmetro.org/stopdetail/index.php?stop=5843,,,,0,Southeast,Mid-Block,WEST GATE,AFTONSHIRE,31
5844,5844,Metropolis/Veterans Clinic,000000 METROPOLIS & VETERANS CLINIC,30.207627,-97.690495,,https://www.capmetro.org/stopdetail/index.php?stop=5844,,,,0,Southwest,Mid-Block,METROPOLIS,VETERANS CLINIC,77
5845,5845,Esperanza Crossing/Domain,000000 ESPERANZA CROSSING & DOMAIN,30.399880,-97.724385,,https://www.capmetro.org/stopdetail/index.php?stop=5845,,,,0,Southeast,Farside,ESPERANZA CROSSING,DOMAIN,110
5846,5846,6705 Crystalbrook/Loyola (Park),006705 CRYSTALBROOK & LOYOLA,30.303303,-97.653540,,https://www.capmetro.org/stopdetail/index.php?stop=5846,,,,0,Northeast,Farside,CRYSTALBROOK,LOYOLA,28
5847,5847,3500 Loyola/Manor,003500 LOYOLA & MANOR,30.310494,-97.667452,,https://www.capmetro.org/stopdetail/index.php?stop=5847,,,,0,Northwest,Farside,LOYOLA,MANOR,321
5848,5848,6713 Manor/Loyola,006713 MANOR & LOYOLA,30.310484,-97.666576,,https://www.capmetro.org/stopdetail/index.php?stop=5848,,,,0,Northeast,Farside,MANOR,LOYOLA,34
5849,5849,Northcross Station (SB),007800 BURNET & ANDERSON,30.354217,-97.732117,,https://www.capmetro.org/stopdetail/index.php?stop=5849,,,,0,Southwest,Mid-Block,BURNET,ANDERSON,208
5851,5851,7719 Northcross/Foster,007719 NORTHCROSS & FOSTER,30.354986,-97.736170,,https://www.capmetro.org/stopdetail/index.php?stop=5851,,,,0,Southeast,Nearside,NORTHCROSS,FOSTER,342
5854,5854,2535 Anderson/Northcross,002535 ANDERSON & NORTHCROSS,30.357183,-97.733456,,https://www.capmetro.org/stopdetail/index.php?stop=5854,,,,0,Southeast,Mid-Block,ANDERSON,NORTHCROSS,118
5855,5855,2711 Anderson/Northcross,002711 ANDERSON & NORTHCROSS,30.358707,-97.736521,,https://www.capmetro.org/stopdetail/index.php?stop=5855,,,,0,Northwest,Nearside,ANDERSON,NORTHCROSS,121
5856,5856,2714 Foster/Northcross,002714 FOSTER & NORTHCROSS,30.357211,-97.737209,,https://www.capmetro.org/stopdetail/index.php?stop=5856,,,,0,Northwest,Farside,FOSTER,NORTHCROSS,297
5857,5857,Chinatown Station (SB),011104 LAMAR & KRAMER,30.380367,-97.687401,,https://www.capmetro.org/stopdetail/index.php?stop=5857,,,,0,Northwest,Mid-Block,LAMAR,KRAMER,206
5858,5858,Masterson Station (SB),010104 LAMAR & MASTERSON,30.370933,-97.692733,,https://www.capmetro.org/stopdetail/index.php?stop=5858,,,,0,Southwest,Farside,LAMAR,MASTERSON,206
5859,5859,North Lamar Station,008020 LAMAR & RESEARCH,30.349326,-97.711685,,https://www.capmetro.org/stopdetail/index.php?stop=5859,,,,0,Northwest,Nearside,LAMAR,RESEARCH,223
5860,5860,Crestview Station (NB),006915 LAMAR & JUSTIN,30.336928,-97.719270,,https://www.capmetro.org/stopdetail/index.php?stop=5860,,,,0,Northeast,Farside,LAMAR,JUSTIN,30
5861,5861,Brentwood Station (SB),005806 LAMAR & KOENIG,30.326842,-97.725899,,https://www.capmetro.org/stopdetail/index.php?stop=5861,,,,0,Northwest,Nearside,LAMAR,KOENIG,208
5862,5862,Brentwood Station (NB),005805 LAMAR & KOENIG,30.326309,-97.725951,,https://www.capmetro.org/stopdetail/index.php?stop=5862,,,,0,Northeast,Farside,LAMAR,KOENIG,31
5863,5863,UT Dean Keeton Station (SB),002614 GUADALUPE & 26TH,30.291145,-97.741349,,https://www.capmetro.org/stopdetail/index.php?stop=5863,,,,0,Northwest,Mid-Block,GUADALUPE,26TH,185
5864,5864,UT Dean Keeton Station (NB),002501 GUADALUPE & DEAN KEETON,30.289297,-97.741364,,https://www.capmetro.org/stopdetail/index.php?stop=5864,,,,0,Southeast,Mid-Block,GUADALUPE,DEAN KEETON,5
5865,5865,UT West Mall Station (NB),002267 GUADALUPE & WEST MALL UT,30.286127,-97.741597,,https://www.capmetro.org/stopdetail/index.php?stop=5865,,,,0,Northeast,Farside,GUADALUPE,WEST MALL UT,5
5866,5866,Museum Station (SB),001616 GUADALUPE & 17TH,30.279366,-97.742545,,https://www.capmetro.org/stopdetail/index.php?stop=5866,,,,0,Southwest,Farside,GUADALUPE,17TH,198
5867,5867,Republic Square Station (SB),000422 GUADALUPE & 4TH,30.267751,-97.746857,,https://www.capmetro.org/stopdetail/index.php?stop=5867,,,,0,Northwest,Mid-Block,GUADALUPE,4TH,197
5868,5868,Republic Square Station (NB),000301 LAVACA & 3RD,30.266218,-97.746056,,https://www.capmetro.org/stopdetail/index.php?stop=5868,,,,0,Northeast,Farside,LAVACA,3RD,18
5869,5869,St Edwards Station (NB),003215 CONGRESS & WOODWARD,30.230564,-97.759511,,https://www.capmetro.org/stopdetail/index.php?stop=5869,,,,0,Northeast,Mid-Block,CONGRESS,WOODWARD,28
5870,5870,St Edwards Station (SB),003500 CONGRESS & LIGHTSEY,30.228933,-97.760817,,https://www.capmetro.org/stopdetail/index.php?stop=5870,,,,0,Southwest,Farside,CONGRESS,LIGHTSEY,207
5871,5871,Little Texas Station (SB),005708 CONGRESS & AINSWORTH,30.203384,-97.775434,,https://www.capmetro.org/stopdetail/index.php?stop=5871,,,,0,Northwest,Nearside,CONGRESS,AINSWORTH,195
5872,5872,Pleasant Hill Station (SB),006732 CONGRESS & WILLIAM CANNON,30.192400,-97.779234,,https://www.capmetro.org/stopdetail/index.php?stop=5872,,,,0,Southwest,Farside,CONGRESS,WILLIAM CANNON,199
5873,5873,Southpark Meadows Station,000212 TURK & CULLEN,30.162883,-97.790317,,https://www.capmetro.org/stopdetail/index.php?stop=5873,,,,0,Northeast,Mid-Block,TURK,CULLEN,294
5875,5875,Bluebonnet Station (NB),002423 LAMAR & BLUEBONNET,30.246384,-97.778167,,https://www.capmetro.org/stopdetail/index.php?stop=5875,,,,0,Southwest,Mid-Block,LAMAR,BLUEBONNET,56
5876,5876,UT Research Campus Station (SB),000000 ROAD A & CLYDE DAVIS,30.388251,-97.727233,,https://www.capmetro.org/stopdetail/index.php?stop=5876,,,,0,Northwest,Nearside,ROAD A,CLYDE DAVIS,200
5877,5877,Sunshine Station (SB),004700 SUNSHINE & LAMAR,30.315717,-97.736350,,https://www.capmetro.org/stopdetail/index.php?stop=5877,,,,0,Northwest,Nearside,SUNSHINE,LAMAR,209
5879,5879,Bluebonnet Station (SB),002416 LAMAR & BLUEBONNET,30.246766,-97.777874,,https://www.capmetro.org/stopdetail/index.php?stop=5879,,,,0,Northwest,Farside,LAMAR,BLUEBONNET,241
5880,5880,Westgate Station,002614 WESTERN TRAILS & SAGEBRUSH,30.229151,-97.799932,,https://www.capmetro.org/stopdetail/index.php?stop=5880,,,,0,Northwest,Farside,WESTERN TRAILS,SAGEBRUSH,264
5881,5881,Lakeline/US 183,000000 LAKELINE & US 183,30.478414,-97.804675,,https://www.capmetro.org/stopdetail/index.php?stop=5881,,,,0,Southwest,Mid-Block,LAKELINE,US 183,51
5882,5882,6505 Burleson (Goodwill),006505 BURLESON & SILVER DOLLAR,30.204222,-97.714111,,https://www.capmetro.org/stopdetail/index.php?stop=5882,,,,0,Southwest,Mid-Block,BURLESON,SILVER DOLLAR,120
5889,5889,5801 Slaughter/Escarpment,005801 SLAUGHTER & ESCARPMENT,30.200218,-97.876027,,https://www.capmetro.org/stopdetail/index.php?stop=5889,,,,0,Northeast,Farside,SLAUGHTER,ESCARPMENT,92
5890,5890,5796 Slaughter/Escarpment,005796 SLAUGHTER & ESCARPMENT,30.200512,-97.876375,,https://www.capmetro.org/stopdetail/index.php?stop=5890,,,,0,Northeast,Mid-Block,SLAUGHTER,ESCARPMENT,277
5891,5891,9111 Beckett/La Cresada,009111 BECKETT & LA CRESADA,30.203832,-97.870754,,https://www.capmetro.org/stopdetail/index.php?stop=5891,,,,0,Southeast,Nearside,BECKETT,LA CRESADA,10
5893,5893,8719 Beckett/Davis,008719 BECKETT & DAVIS,30.208187,-97.869105,,https://www.capmetro.org/stopdetail/index.php?stop=5893,,,,0,Northeast,Farside,BECKETT,DAVIS,24
5896,5896,8101 Beckett at Dick Nichols Park,008101 BECKETT & NEW HORIZONS,30.213884,-97.863891,,https://www.capmetro.org/stopdetail/index.php?stop=5896,,,,0,Northeast,Mid-Block,BECKETT,NEW HORIZONS,30
5897,5897,8100 Beckett at Dick Nichols Park,008100 BECKETT & NEW HORIZONS,30.213994,-97.864006,,https://www.capmetro.org/stopdetail/index.php?stop=5897,,,,0,Northwest,Mid-Block,BECKETT,NEW HORIZONS,210
5898,5898,7405 Beckett/Ponoma,007405 BECKETT & PONOMA,30.219823,-97.858161,,https://www.capmetro.org/stopdetail/index.php?stop=5898,,,,0,Southeast,Nearside,BECKETT,PONOMA,30
5899,5899,7406 Beckett/Ponoma,007406 BECKETT & PONOMA,30.219825,-97.858349,,https://www.capmetro.org/stopdetail/index.php?stop=5899,,,,0,Southwest,Farside,BECKETT,PONOMA,210
5900,5900,6911 Brush Country/One Oak,006911 BRUSH COUNTRY & ONE OAK,30.219895,-97.843893,,https://www.capmetro.org/stopdetail/index.php?stop=5900,,,,0,Northeast,Farside,BRUSH COUNTRY,ONE OAK,30
5901,5901,6914 Brush Country/One Oak (Church),006914 BRUSH COUNTRY & ONE OAK,30.219297,-97.844402,,https://www.capmetro.org/stopdetail/index.php?stop=5901,,,,0,Southwest,Farside,BRUSH COUNTRY,ONE OAK,210
5902,5902,6703 Brush Country/William Cannon,006703 BRUSH COUNTRY & WILLIAM CANNON,30.222951,-97.841813,,https://www.capmetro.org/stopdetail/index.php?stop=5902,,,,0,Southeast,Nearside,BRUSH COUNTRY,WILLIAM CANNON,28
5903,5903,6704 Brush Country/William Cannon,006704 BRUSH COUNTRY & WILLIAM CANNON,30.222867,-97.842115,,https://www.capmetro.org/stopdetail/index.php?stop=5903,,,,0,Southwest,Farside,BRUSH COUNTRY,WILLIAM CANNON,210
5905,5905,Beckett/Davis,000000 BECKETT & DAVIS,30.208176,-97.869316,,https://www.capmetro.org/stopdetail/index.php?stop=5905,,,,0,Northwest,Nearside,BECKETT,DAVIS,204
5906,5906,Beckett/La Cresada,000000 BECKETT & LA CRESADA,30.203488,-97.871002,,https://www.capmetro.org/stopdetail/index.php?stop=5906,,,,0,Southwest,Farside,BECKETT,LA CRESADA,190
5907,5907,10404 Escarpment/La Crosse,010404 ESCARPMENT & LA CROSSE,30.193886,-97.885556,,https://www.capmetro.org/stopdetail/index.php?stop=5907,,,,0,Southwest,Farside,ESCARPMENT,LA CROSSE,246
5908,5908,10405 Escarpment/La Crosse,010405 ESCARPMENT & LA CROSSE,30.193652,-97.885356,,https://www.capmetro.org/stopdetail/index.php?stop=5908,,,,0,Southeast,Nearside,ESCARPMENT,LA CROSSE,63
5909,5909,11241 Escarpment/South Bay,011241 ESCARPMENT & SOUTH BAY,30.185521,-97.894708,,https://www.capmetro.org/stopdetail/index.php?stop=5909,,,,0,Southeast,Nearside,ESCARPMENT,SOUTH BAY,36
5910,5910,11148 Escarpment/South Bay,011148 ESCARPMENT & SOUTH BAY,30.185994,-97.894690,,https://www.capmetro.org/stopdetail/index.php?stop=5910,,,,0,Northwest,Nearside,ESCARPMENT,SOUTH BAY,215
5911,5911,5507 Jackie Robinson/Delano,005507 JACKIE ROBINSON & DELANO,30.276475,-97.678406,,https://www.capmetro.org/stopdetail/index.php?stop=5911,,,,0,Southeast,Farside,JACKIE ROBINSON,DELANO,79
5912,5912,4100 Tannehill/Samuel Huston,004100 TANNEHILL & SAMUEL HUSTON,30.278961,-97.674334,,https://www.capmetro.org/stopdetail/index.php?stop=5912,,,,0,Northwest,Nearside,TANNEHILL,SAMUEL HUSTON,209
5913,5913,4600 Tannehill/Martin Luther King,004600 TANNEHILL & MARTIN LUTHER KING,30.285718,-97.669918,,https://www.capmetro.org/stopdetail/index.php?stop=5913,,,,0,Southwest,Farside,TANNEHILL,MARTIN LUTHER KING,211
5914,5914,6401 FM 969/Craigwood,006401 FM 969 & CRAIGWOOD,30.284631,-97.660034,,https://www.capmetro.org/stopdetail/index.php?stop=5914,,,,0,Southwest,Nearside,FM 969,CRAIGWOOD,101
5915,5915,6506 FM 969/Craigwood EB,006506 FM 969 & CRAIGWOOD,30.284787,-97.659596,,https://www.capmetro.org/stopdetail/index.php?stop=5915,,,,0,Northeast,Nearside,FM 969,CRAIGWOOD,279
5916,5916,10001 Stonelake/Capital of Texas,010001 STONELAKE & CAPITAL OF TEXAS,30.391198,-97.739283,,https://www.capmetro.org/stopdetail/index.php?stop=5916,,,,0,Northeast,Farside,STONELAKE,CAPITAL OF TEXAS,359
5917,5917,4216 Freidrich/St Elmo,004216 FREIDRICH & ST ELMO,30.211274,-97.748981,,https://www.capmetro.org/stopdetail/index.php?stop=5917,,,,0,Northwest,Nearside,FREIDRICH,ST ELMO,209
5918,5918,4300 Airport/Aldrich,004300 AIRPORT & ALDRICH,30.298440,-97.709294,,https://www.capmetro.org/stopdetail/index.php?stop=5918,,,,0,Northeast,Farside,AIRPORT,ALDRICH,318
5919,5919,Domain Station,011400 ALTERRA & ESPERANZA CROSSING,30.399850,-97.720450,,https://www.capmetro.org/stopdetail/index.php?stop=5919,,,,0,Northwest,Mid-Block,ALTERRA,ESPERANZA CROSSING,199
5920,5920,Mopac/Braker,000000 MOPAC & BRAKER,30.393962,-97.732447,,https://www.capmetro.org/stopdetail/index.php?stop=5920,,,,0,Southeast,Nearside,MOPAC,BRAKER,13
5922,5922,8005 Georgian/Wonsley,008005 GEORGIAN & WONSLEY,30.345388,-97.704224,,https://www.capmetro.org/stopdetail/index.php?stop=5922,,,,0,Southeast,Mid-Block,GEORGIAN,WONSLEY,22
5923,5923,Georgian/Research,000000 GEORGIAN & RESEARCH,30.343527,-97.705431,,https://www.capmetro.org/stopdetail/index.php?stop=5923,,,,0,Southeast,Nearside,GEORGIAN,RESEARCH,38
5924,5924,West Gate/Piney Creek,000000 WEST GATE & PINEY CREEK,30.193687,-97.831489,,https://www.capmetro.org/stopdetail/index.php?stop=5924,,,,0,Southwest,Farside,WEST GATE,PINEY CREEK,192
5925,5925,Berkman/Barbara Jordan,000000 BERKMAN & BARBARA JORDAN,30.302547,-97.699539,,https://www.capmetro.org/stopdetail/index.php?stop=5925,,,,0,Northwest,Farside,BERKMAN,BARBARA JORDAN,27
5926,5926,Berkman/Barbara Jrdn,000000 BERKMAN & BARBARA JORDAN,30.302693,-97.699868,,https://www.capmetro.org/stopdetail/index.php?stop=5926,,,,0,Northwest,Nearside,BERKMAN,BARBARA JORDAN,207
5927,5927,Del Valle High (Tennis Courts),000000 DEL VALLE ISD & ROSS,30.177571,-97.614481,,https://www.capmetro.org/stopdetail/index.php?stop=5927,,,,0,Southwest,Mid-Block,DEL VALLE ISD,ROSS,173
5928,5928,1628 1st/Monroe,001628 1ST & MONROE,30.249224,-97.755301,,https://www.capmetro.org/stopdetail/index.php?stop=5928,,,,0,Southwest,Farside,1ST,MONROE,196
5929,5929,Wells Branch/Double File,000000 WELLS BRANCH & DOUBLE FILE,30.441831,-97.690286,,https://www.capmetro.org/stopdetail/index.php?stop=5929,,,,0,Northeast,Nearside,WELLS BRANCH,DOUBLE FILE,269
5932,5932,1410 51st/Mueller,001410 51ST & MUELLER,30.306564,-97.704286,,https://www.capmetro.org/stopdetail/index.php?stop=5932,,,,0,Northwest,Farside,51ST,MUELLER,300
5935,5935,511 Red River/6th,000511 RED RIVER & 6TH,30.266322,-97.737157,,https://www.capmetro.org/stopdetail/index.php?stop=5935,,,,0,Southeast,Nearside,RED RIVER,6TH,15
5937,5937,104 8th/Congress,000104 8TH & CONGRESS,30.269914,-97.741869,,https://www.capmetro.org/stopdetail/index.php?stop=5937,,,,0,Northeast,Nearside,8TH,CONGRESS,289
5938,5938,216 8th/Lavaca,000216 8TH & LAVACA,30.270613,-97.744215,,https://www.capmetro.org/stopdetail/index.php?stop=5938,,,,0,Northwest,Nearside,8TH,LAVACA,287
5940,5940,1609 Lavaca/17th (Midblock),001609 LAVACA & 17TH,30.278834,-97.741358,,https://www.capmetro.org/stopdetail/index.php?stop=5940,,,,0,Southeast,Mid-Block,LAVACA,17TH,18
5944,5944,Lavaca/3rd,000215 LAVACA & 3RD,30.265792,-97.746213,,https://www.capmetro.org/stopdetail/index.php?stop=5944,,,,0,Southeast,Nearside,LAVACA,3RD,18
5945,5945,9100 US 290/Springdale,009100 US 290 & SPRINGDALE,30.328995,-97.656302,,https://www.capmetro.org/stopdetail/index.php?stop=5945,,,,0,Northwest,Farside,US 290,SPRINGDALE,265
5949,5949,411 8th/Trinity,000411 8TH & TRINITY,30.268997,-97.738479,,https://www.capmetro.org/stopdetail/index.php?stop=5949,,,,0,Northeast,Nearside,8TH,TRINITY,288
5950,5950,Guadalupe/8th,000000 GUADALUPE & 8TH,30.271503,-97.745478,,https://www.capmetro.org/stopdetail/index.php?stop=5950,,,,0,Northwest,Mid-Block,GUADALUPE,8TH,198
5951,5951,101 Braker/Georgian,000101 BRAKER & GEORGIAN,30.379016,-97.681568,,https://www.capmetro.org/stopdetail/index.php?stop=5951,,,,0,Southwest,Nearside,BRAKER,GEORGIAN,116
5952,5952,2415 Exposition/Windsor,002415 EXPOSITION & WINDSOR,30.296996,-97.767914,,https://www.capmetro.org/stopdetail/index.php?stop=5952,,,,0,Northeast,Mid-Block,EXPOSITION,WINDSOR,29
5962,5962,8425 West Gate/Cameron,008425 WEST GATE & CAMERON,30.194439,-97.830919,,https://www.capmetro.org/stopdetail/index.php?stop=5962,,,,0,Southeast,Nearside,WEST GATE,CAMERON,28
5963,5963,7809 West Gate/Epping,007809 WEST GATE & EPPING,30.199081,-97.823457,,https://www.capmetro.org/stopdetail/index.php?stop=5963,,,,0,Northwest,Nearside,WEST GATE,EPPING,86
5964,5964,5350 Burnet/Lawnmont,005350 BURNET & LAWNMONT,30.327517,-97.739833,,https://www.capmetro.org/stopdetail/index.php?stop=5964,,,,0,Southwest,Mid-Block,BURNET,LAWNMONT,177
5965,5965,813 Lavaca/8th (Farside),000813 LAVACA & 8TH,30.270952,-97.744272,,https://www.capmetro.org/stopdetail/index.php?stop=5965,,,,0,Northeast,Farside,LAVACA,8TH,17
5966,5966,Colorado/6th,000000 COLORADO & 6TH,30.268628,-97.744180,,https://www.capmetro.org/stopdetail/index.php?stop=5966,,,,0,Northwest,Nearside,COLORADO,6TH,288
5968,5968,324 Slaughter/Francia,000324 SLAUGHTER & FRANCIA,30.169205,-97.795494,,https://www.capmetro.org/stopdetail/index.php?stop=5968,,,,0,Northeast,Nearside,SLAUGHTER,FRANCIA,315
5969,5969,8120 Research/Anderson,008120 RESEARCH & ANDERSON,30.353034,-97.714976,,https://www.capmetro.org/stopdetail/index.php?stop=5969,,,,0,Southwest,Nearside,RESEARCH,ANDERSON,169
5970,5970,Primose,001026 PRIMROSE & DELLWOOD TURNIN,30.319961,-97.704051,,https://www.capmetro.org/stopdetail/index.php?stop=5970,,,,0,Northwest,Mid-Block,PRIMROSE,DELLWOOD TURNIN,30
5974,5974,2901 Montopolis/Oltorf,002901 MONTOPOLIS & OLTORF,30.215288,-97.710250,,https://www.capmetro.org/stopdetail/index.php?stop=5974,,,,0,Northwest,Nearside,MONTOPOLIS,OLTORF,225
5976,5976,1800 Wells Branch/Wells Port,001800 WELLS BRANCH & WELLS PORT,30.435650,-97.675662,,https://www.capmetro.org/stopdetail/index.php?stop=5976,,,,0,Northwest,Farside,WELLS BRANCH,WELLS PORT,243
5977,5977,3900 Medical/39th,003900 MEDICAL & 39TH,30.306917,-97.743506,,https://www.capmetro.org/stopdetail/index.php?stop=5977,,,,0,Northwest,Nearside,MEDICAL,39TH,209
5978,5978,3706 Lamar/38th,003706 LAMAR & 38TH,30.304705,-97.743531,,https://www.capmetro.org/stopdetail/index.php?stop=5978,,,,0,Southwest,Farside,LAMAR,38TH,210
5979,5979,201 45th/Avenue F,000201 45TH & AVENUE F,30.308071,-97.727271,,https://www.capmetro.org/stopdetail/index.php?stop=5979,,,,0,Northwest,Farside,45TH,AVENUE F,119
5980,5980,12323 Pearce/Las Alas,012323 PEARCE & LAS ALAS,30.171314,-97.627242,,https://www.capmetro.org/stopdetail/index.php?stop=5980,,,,0,Southeast,Farside,PEARCE,LAS ALAS,119
5981,5981,Loyola/Wentworth,000000 LOYOLA & WENTWORTH,30.292958,-97.631241,,https://www.capmetro.org/stopdetail/index.php?stop=5981,,,,0,Northeast,Nearside,LOYOLA,WENTWORTH,301
5982,5982,8309 Loyola/Wentworth,000000 LOYOLA & WENTWORTH,30.292743,-97.631318,,https://www.capmetro.org/stopdetail/index.php?stop=5982,,,,0,Northwest,Farside,LOYOLA,WENTWORTH,120
5983,5983,6036 Elfen/Hog Eye,006036 ELFEN & HOG EYE,30.284038,-97.626837,,https://www.capmetro.org/stopdetail/index.php?stop=5983,,,,0,Southeast,Mid-Block,ELFEN,HOG EYE,29
5984,5984,9301 Hog Eye - Community First,009301 HOG EYE & IMPERIAL,30.282478,-97.623200,,https://www.capmetro.org/stopdetail/index.php?stop=5984,,,,0,Southwest,Mid-Block,HOG EYE,IMPERIAL,190
5985,5985,12321 Pearce/Las Alas,012321 PEARCE & LAS ALAS,30.171771,-97.627919,,https://www.capmetro.org/stopdetail/index.php?stop=5985,,,,0,Northwest,Farside,PEARCE,LAS ALAS,297
5986,5986,12905 Thome Valley/Alomar,012905 THOME VALLEY & ALOMAR,30.172853,-97.617366,,https://www.capmetro.org/stopdetail/index.php?stop=5986,,,,0,Southeast,Farside,THOME VALLEY,ALOMAR,95
5987,5987,12904 Thome Valley/Alomar,012904 THOME VALLEY & ALOMAR,30.172998,-97.617421,,https://www.capmetro.org/stopdetail/index.php?stop=5987,,,,0,Northeast,Nearside,THOME VALLEY,ALOMAR,275
5988,5988,Gilwell/Thome Valley,000000 GILWELL & THOME VALLEY,30.174468,-97.613185,,https://www.capmetro.org/stopdetail/index.php?stop=5988,,,,0,Southwest,Nearside,GILWELL,THOME VALLEY,118
5989,5989,Gilwell/Justice,000000 GILWELL & JUSTICE,30.174761,-97.613460,,https://www.capmetro.org/stopdetail/index.php?stop=5989,,,,0,Northeast,Mid-Block,GILWELL,JUSTICE,298
5990,5990,Gilwell/Bahan,000000 GILWELL & BAHAN,30.175517,-97.616139,,https://www.capmetro.org/stopdetail/index.php?stop=5990,,,,0,Southwest,Nearside,GILWELL,BAHAN,92
5991,5991,Gilwell/Mathra,000000 GILWELL & MATHRA,30.175667,-97.616277,,https://www.capmetro.org/stopdetail/index.php?stop=5991,,,,0,Northeast,Mid-Block,GILWELL,MATHRA,273
5992,5992,ML King / Congress (Blanton Museum),000000 MARTIN LUTHER KING & CONGRESS,30.280545,-97.737318,,https://www.capmetro.org/stopdetail/index.php?stop=5992,,,,0,Northeast,Nearside,MARTIN LUTHER KING,CONGRESS,286
5994,5994,8004 West Gate/Ranch,008004 WEST GATE & RANCH,30.198861,-97.826890,,https://www.capmetro.org/stopdetail/index.php?stop=5994,,,,0,Northwest,Nearside,WEST GATE,RANCH,252
5995,5995,1005 Lamar/10th,001005 LAMAR & 10TH,30.275304,-97.752067,,https://www.capmetro.org/stopdetail/index.php?stop=5995,,,,0,Northeast,Farside,LAMAR,10TH,23
